sim_id,simulation_days,start_day,start_month,in_tSpDay,in_tSpNight,in_thetaLampMax,in_heatDeadZone,in_rhMax,out_yield_kg_m2,out_energy_heat_MJ_m2,out_energy_light_MJ_m2,out_energy_total_MJ_m2,out_water_L_m2,out_mean_tAir_C,out_min_tAir_C,out_mean_rh_pct,out_mean_tCan_C,out_final_cFruit,out_cost_heat_usd_m2,out_cost_light_usd_m2,out_cost_water_usd_m2,out_cost_total_usd_m2,out_cost_per_kg_yield
41,30,148,5,10.172547312618024,10.172547312618024,39.44880038447174,18.904888662284876,86.5471899184052,2.4461951954000507e-113,9.837906169762829e-06,0.0,9.837906169762829e-06,50.95717336681592,27.39423802431926,10.796559863682878,54.03626479590532,28.76193151407306,2652.9945912713865,7.739774522183077e-08,0.0,0.06516055986668139,0.06516063726442661,
42,30,261,9,14.605311731886534,14.605311731886534,42.234720058747456,12.67598433818993,91.89647994860036,4.2314441502892725e-68,9.508912499738914,5.3024505034202924,14.811363003159206,59.53298159329437,20.96271283842428,13.497167871346653,77.5269702926242,21.35436587739155,120925.04188146266,0.07480945378941514,0.16349222385545903,0.07612671886698671,0.3144283965118609,
43,30,285,10,16.434426547982454,11.57930540387073,36.46351402639304,9.564146161149155,82.31070461446683,7.70334462403528e-90,40.25259683510761,9.217591018215721,49.47018785332333,43.81535230743485,15.900648683395815,8.916298919837239,79.5679844795345,16.311674644373856,65651.04306709222,0.31667919784966175,0.2842090563949847,0.05602808590963927,0.6569163401542858,
47,30,322,11,18.680382114933206,11.035145386037376,14.011612589765445,6.369019253350432,87.59609487532497,3.6557193450756587e-88,61.712313430686464,16.24554640355196,77.95785983423842,31.865672710412237,15.43648918712013,8.838173288819124,83.7931762326639,15.440885547449291,70834.64859725152,0.48550919571061385,0.5009043474428521,0.040747650176590544,1.0271611933300564,
44,30,60,3,19.554121654976818,16.878693304206255,31.15822899205284,6.175893039971437,84.98312647971831,1.1385855561376401e-50,62.69104163395934,0.0,62.69104163395934,67.98092245692904,19.158907267286445,8.52498935305251,78.31757662958655,19.860609407051502,165557.24494657168,0.4932091427126658,0.0,0.08692936979961334,0.5801385125122791,
46,30,134,5,21.06277297017158,16.664939128087106,25.854063607999688,14.55208638825523,75.50223245444872,3.2855884155379725e-110,6.616066646064695,0.0,6.616066646064695,56.81591209933343,28.24056620569519,15.54302787369949,61.33765377256886,29.180618889809896,9717.234281195912,0.05205057171785494,0.0,0.07265231560390324,0.12470288732175819,
48,30,257,9,12.4761518666846,10.240176694474025,10.427840321896632,7.0058215720497765,84.51739503878783,4.445067073637142e-72,5.308330936429707,1.3206892113612345,6.629020147790941,75.68739828998287,17.406933306121523,9.58213174795646,69.36548297902897,17.72731669496469,109784.65263859612,0.04176222442878347,0.04072125068363806,0.09678388579221057,0.1792673609046321,
45,30,131,5,18.09372012470469,16.79142154096883,27.066079198509907,9.243151587757525,78.10634549877592,4.832816563860854e-32,25.514084778434967,0.0,25.514084778434967,109.88482645039963,22.162763080206794,14.8795669458534,70.83554891883168,22.898161949778473,211854.95139676603,0.20072692290143146,0.0,0.1405132258969443,0.3412401487983757,
49,30,246,9,18.50992576520183,13.333527923170552,25.100360302911948,15.38772837848546,79.66038586266758,1.5477584321101534e-97,1.3969383624227354,4.781405875460879,6.178344237883614,46.833342614929016,26.079542322252625,12.919473495231712,65.35895935340942,26.41922652521034,46876.0091241337,0.010990131192520097,0.1474266811600438,0.059887286197161535,0.21830409854972543,
52,30,194,7,18.610360585724273,15.545267370433603,4.190186069074408,9.67318812164406,83.54371671281675,8.575568968425923e-114,0.23152409512268138,0.0,0.23152409512268138,34.53027860981816,27.49971889295637,15.169295901863109,53.47093090250164,28.989584484453058,1834.4848021881196,0.0018214691843774931,0.0,0.04415496657107527,0.04597643575545276,
53,30,171,6,16.75086513524417,16.75086513524417,35.33446696252259,5.084682848398125,82.00132888824986,2.956640938925895e-43,2.0882869806217315,0.0,2.0882869806217315,138.30697794305576,23.73751605926285,16.216147191755727,61.37378675805604,23.883529249680855,183267.94075694645,0.016429177193516938,0.0,0.17685753586377537,0.1932867130572923,
50,30,120,5,14.193846408762584,14.193846408762584,18.395144557557472,8.292659905183843,81.34883320391083,1.0971928120976414e-39,20.154926702286176,1.12756506693031,21.282491769216485,98.61089914062565,18.67132383745637,12.26893931509823,73.94864825333768,19.682392129215483,192988.02340096448,0.15856482618860213,0.03476658956368456,0.12609689612698233,0.319428311879269,
51,30,173,6,19.875515164066123,12.924803234518286,18.27353709691664,12.178672507449145,79.57648728330912,7.99809231106393e-114,0.7072013075430074,0.0,0.7072013075430074,38.75661864589676,29.14831405555759,12.751183282957548,47.87805096110191,30.218622161052412,1270.1633545146772,0.0055637638413336115,0.0,0.04955932212579664,0.05512308596713025,
54,30,242,9,12.9946562350607,12.9946562350607,42.213669381975556,13.150703803087353,79.71607664957412,2.8482608967912345e-61,1.8430127641294425,8.002169821745222,9.845182585874664,75.44100088167961,22.533360714557126,12.496152421743895,64.84052157725368,22.81400927466356,138462.42109985522,0.014499531698838266,0.246733569503811,0.09646880958185715,0.3577019107845064,
55,30,146,5,15.844526043298462,15.697564158963381,41.645381197500676,15.127479330479435,80.74269921880736,2.014490392079057e-113,1.2173203605034286,0.0,1.2173203605034286,48.88837908507865,28.244109187008267,15.088957090533883,53.66639298190646,29.428038128644488,2211.694338056843,0.00957702274140138,0.0,0.06251512675608471,0.07209214949748609,
59,30,49,2,11.21564634461392,11.21564634461392,7.352000642481388,18.770145720133318,89.83093303059681,9.163177548489728e-74,23.273217698104645,0.0,23.273217698104645,54.843689464797734,16.73394194752679,6.979686247635703,84.10839802890209,17.660188570946822,107469.98749459384,0.18309735250641568,0.0,0.07013037173305707,0.25322772423947276,
56,30,127,5,12.969610083938509,11.30019139530246,0.6339397777439592,9.348793235669877,86.93389859262726,1.820208370887961e-33,1.564737430117259,0.0,1.564737430117259,103.7007948988756,19.47260345333764,10.838797051182,72.26470976646573,20.55066461618214,208602.49084999232,0.012310256559216349,0.0,0.132605507875973,0.14491576443518936,
58,30,103,4,12.28731291049026,12.28731291049026,5.4550450301843965,19.25401359276782,84.773897329037,1.3498817533818558e-59,7.096007714268505,0.6630896161273011,7.759097330395806,83.7989012814575,20.798715376133885,11.663767322656607,78.82974894700035,21.843260680659785,142215.3588345203,0.05582641140135411,0.020445263163925118,0.1071563229068043,0.18342799747208352,
57,30,17,1,16.225086226901432,13.766051048341666,11.72233623551148,11.88473772339174,77.7002370696456,1.9928170141910797e-97,83.7331695896787,4.891782661840504,88.6249522515192,32.06063316600584,14.367928983439716,7.121003529696306,79.19374841876207,14.680512904479095,47907.62860380241,0.6587538460609792,0.1508299654067489,0.04099695231795727,0.8505807637856854,
62,30,318,11,17.817929819215117,10.88544271935275,8.365726323192984,14.036464854254382,88.81667749632392,2.3121458630684292e-92,57.150381155359966,8.452506430170004,65.60288758552997,29.231130789613925,15.16490047246669,8.362809295373983,84.1856460538394,15.250324643757136,60145.87060428296,0.4496191124070973,0.2606189482635751,0.03737877754867407,0.7476168382193464,
60,30,235,8,15.625467556430529,15.625467556430529,19.8041022617792,12.604959186406289,80.11713568213774,2.1344124556726065e-87,1.2928942521565525,3.806311930862776,5.099206183019328,60.22881261652582,25.01326240888588,15.061707765959968,59.58183849038249,25.43860403045325,72406.34067375596,0.010171585111752972,0.1173612845349356,0.07701650014900527,0.20454936979569385,
61,30,252,9,16.347914019578543,16.347914019578543,8.190688369865084,17.573718141633226,86.80589219504529,1.3572416077227874e-87,4.846332140810684,1.5310841477799308,6.377416288590615,53.198468128344075,24.545380400033547,15.531633782419338,75.87592299334362,24.9360719135739,71968.37480551294,0.03812754196088026,0.0472084278898812,0.06802657483254565,0.15336254468330712,
63,30,262,9,18.725099158857745,18.725099158857745,18.723628918865728,16.5079828042574,74.97563696223034,2.5396998572358372e-85,32.66099255002115,2.3415665717767875,35.00255912179794,48.98418206042353,23.549224050939756,15.444260691742658,72.16278440425464,23.764383446188756,77527.94048794391,0.2569537802513512,0.07219830262978429,0.06263763307066046,0.3917897159517959,
65,30,256,9,21.866710000507872,21.058156073145454,16.5699582655968,14.479844726408626,77.90149173850499,2.5911108207819525e-104,19.082292986035245,2.101478649334735,21.18377163536998,36.0520088246702,26.840531542999283,16.5,64.78533977643578,27.015624629772578,29936.100849711955,0.1501260964778128,0.064795591687821,0.0461008514429072,0.261022539608541,
66,30,324,11,20.482833328500433,19.051053423085406,33.39839337023859,14.755864874821897,84.00946817458365,1.2810062834140333e-66,86.19244107628109,42.18369968198125,128.37614075826235,41.43995857253093,18.388589098936244,11.0270411636241,82.44296181678949,18.08786527394649,124817.4729553688,0.6781016691309317,1.3006640735277553,0.05299059431731827,2.0317563369760054,
67,30,328,11,17.302991906885403,17.302991906885403,26.83086090656399,15.557086780628909,80.03161414065151,1.8687502879608516e-81,85.31994273621973,35.43056170064839,120.75050443686811,37.73730983088356,16.139114309587477,6.776689617671421,81.71243593263156,15.926790307068616,85625.95246604782,0.671237464180686,1.0924423191033255,0.048255899493124546,1.811935682777136,
64,30,79,3,20.426025838872707,11.139217158437328,41.85672509191563,8.599454178426276,85.23540787769213,9.73777811904972e-50,22.383360130918195,0.0,22.383360130918195,78.86315320280313,19.389072460920442,10.54443449205751,80.88078801916431,20.330645058426605,167607.53742235678,0.17609657733329004,0.0,0.10084482470318815,0.2769414020364782,
