Time,iGlob,tOut,vpOut,co2Out,wind,tSky,tSoOut,dayRadSum,isDay,isDaySmooth,hElevation
Time since start of data,Outdoor global solar radiation,Outdoor temperature,Outdoor vapor pressure,Outdoor CO2 concentration,Outdoor wind speed,Apparent sky temperature,Soil temperature at 2 m depth,Daily sum of outdoor global solar radiation,Switch determining if it is day or night,Smooth switch determining if it is day or night,Elevation at location
s,W m**-2,°C,Pa,mg m**-3,m s**-1,°C,°C,MJ m**-2,-,-,m above sea level
231360.0,221.0,16.37,306.374394462402,778.087934801777,0.0,-8.629999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
231480.0,215.0,16.37,306.374394462402,778.087934801777,0.0,-8.629999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
231600.0,210.0,16.41,307.1528631200397,777.980449246479,3.0099999999999993,-8.59,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
231720.0,195.0,16.41,307.1528631200397,777.980449246479,0.0,-8.59,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
231840.0,164.0,16.209999999999997,304.19513641445377,778.5181741906639,3.370000000000002,-8.790000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
231960.0,153.0,16.209999999999997,304.19513641445377,778.5181741906639,0.0,-8.790000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232080.0,127.0,16.209999999999997,304.19513641445377,778.5181741906639,0.0,-8.790000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232200.0,93.0,16.040000000000003,300.0177135461659,778.9758251800216,2.8099999999999996,-8.959999999999997,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232320.0,101.0,16.040000000000003,300.0177135461659,778.9758251800216,0.0,-8.959999999999997,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232440.0,127.0,16.049999999999997,306.9283618557609,778.948889639732,1.049999999999999,-8.950000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232560.0,107.0,16.049999999999997,306.9283618557609,778.948889639732,0.0,-8.950000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232680.0,130.0,16.049999999999997,306.9283618557609,778.948889639732,0.0,-8.950000000000003,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232800.0,107.0,16.029999999999998,300.55243896484376,779.0027625832024,2.51,-8.970000000000002,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
232920.0,91.0,16.029999999999998,300.55243896484376,779.0027625832024,0.0,-8.970000000000002,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233040.0,99.0,16.029999999999998,300.55243896484376,779.0027625832024,0.0,-8.970000000000002,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233160.0,100.0,15.91,287.28529532088896,779.326156797241,2.41,-9.09,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233280.0,128.0,15.91,287.28529532088896,779.326156797241,0.0,-9.09,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233400.0,128.0,15.74,287.5730951763158,779.7847585025804,2.1000000000000023,-9.26,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233520.0,98.0,15.74,287.5730951763158,779.7847585025804,0.0,-9.26,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233640.0,61.0,15.49,277.2374864493467,780.460154115197,2.8200000000000025,-9.51,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233760.0,42.0,15.49,277.2374864493467,780.460154115197,0.0,3.49,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
233880.0,39.0,15.49,277.2374864493467,780.460154115197,0.0,3.49,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234000.0,38.0,15.29,279.2511461925051,781.0013135619555,2.4399999999999995,3.289999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234120.0,39.0,15.29,279.2511461925051,781.0013135619555,0.0,3.289999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234240.0,39.0,15.29,279.2511461925051,781.0013135619555,0.0,3.289999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234360.0,37.0,15.140000000000002,274.6968466866237,781.407675895142,1.5400000000000003,3.1400000000000023,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234480.0,39.0,15.140000000000002,274.6968466866237,781.407675895142,0.0,3.1400000000000023,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234600.0,41.0,15.059999999999999,269.8822754468501,781.6245754269819,1.5600000000000012,3.0599999999999987,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234720.0,43.0,15.059999999999999,269.8822754468501,781.6245754269819,0.0,3.0599999999999987,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234840.0,42.0,14.889999999999999,268.809955153395,782.0858869733734,1.580000000000002,2.889999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
234960.0,35.0,14.889999999999999,268.809955153395,782.0858869733734,0.0,2.889999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235080.0,33.0,14.889999999999999,268.809955153395,782.0858869733734,0.0,2.889999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235200.0,31.0,14.67,268.196106211505,782.6836873178042,0.7700000000000001,2.67,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235320.0,30.0,14.67,268.196106211505,782.6836873178042,0.0,2.67,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235440.0,30.0,14.67,268.196106211505,782.6836873178042,0.0,2.67,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235560.0,28.0,14.51,262.98046460160924,783.1190255294808,0.8900000000000009,2.51,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235680.0,26.0,14.51,262.98046460160924,783.1190255294808,0.0,2.51,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235800.0,26.0,14.469999999999999,252.7834883933086,783.2279357618054,1.630000000000002,2.469999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
235920.0,25.0,14.469999999999999,252.7834883933086,783.2279357618054,0.0,2.469999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236040.0,23.0,14.41,253.60687269533153,783.391357921166,2.1899999999999995,2.41,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236160.0,22.0,14.41,253.60687269533153,783.391357921166,0.0,2.41,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236280.0,21.0,14.41,253.60687269533153,783.391357921166,0.0,2.41,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236400.0,20.0,14.320000000000002,258.967556968681,783.6366190691566,0.790000000000001,2.320000000000002,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236520.0,18.0,14.320000000000002,258.967556968681,783.6366190691566,0.0,2.320000000000002,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236640.0,17.0,14.04,285.7802756426006,784.4006368042428,0.790000000000001,2.039999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236760.0,15.0,14.04,285.7802756426006,784.4006368042428,0.0,2.039999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
236880.0,13.0,14.04,285.7802756426006,784.4006368042428,0.0,2.039999999999999,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237000.0,12.0,13.67,293.2024257928658,785.412519642321,1.0699999999999998,1.67,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237120.0,10.0,13.67,293.2024257928658,785.412519642321,0.0,1.67,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237240.0,9.0,13.25,300.02818214703444,786.5643117451483,0.49000000000000127,1.25,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237360.0,8.0,13.25,300.02818214703444,786.5643117451483,0.0,1.25,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237480.0,7.0,13.25,300.02818214703444,786.5643117451483,0.0,1.25,15.344510913708266,27.875159999999997,1.0,1.0,1551.0
237600.0,6.0,12.740000000000002,309.00113127772505,787.9674661016842,1.0400000000000007,0.740000000000002,15.24125085767268,0.0018,1.0,1.0,1551.0
237720.0,4.0,12.740000000000002,309.00113127772505,787.9674661016842,0.0,0.740000000000002,15.24125085767268,0.0018,1.0,1.0,1551.0
237840.0,3.0,12.3,298.3807545805305,789.1820594983726,1.3199999999999996,0.3000000000000007,15.24125085767268,0.0018,1.0,1.0,1551.0
237960.0,3.0,12.3,298.3807545805305,789.1820594983726,0.0,0.3000000000000007,15.24125085767268,0.0018,1.0,1.0,1551.0
238080.0,2.0,12.3,298.3807545805305,789.1820594983726,0.0,0.3000000000000007,15.24125085767268,0.0018,1.0,1.0,1551.0
238200.0,1.0,12.130000000000003,293.0992532513355,789.6523376465593,0.9799999999999982,0.13000000000000256,15.24125085767268,0.0018,0.0,0.0,1551.0
238320.0,1.0,12.130000000000003,293.0992532513355,789.6523376465593,0.0,0.13000000000000256,15.24125085767268,0.0018,0.0,0.0,1551.0
238440.0,1.0,12.04,289.8311257829767,789.9015354108154,0.8999999999999991,0.03999999999999915,15.24125085767268,0.0018,0.0,0.0,1551.0
238560.0,0.0,12.04,289.8311257829767,789.9015354108154,0.0,0.03999999999999915,15.24125085767268,0.0018,0.0,0.0,1551.0
238680.0,0.0,12.04,289.8311257829767,789.9015354108154,0.0,0.03999999999999915,15.24125085767268,0.0018,0.0,0.0,1551.0
238800.0,0.0,12.030000000000001,286.97974963396285,789.9292337604688,0.14999999999999986,0.030000000000001137,15.24125085767268,0.0018,0.0,0.0,1551.0
238920.0,0.0,12.030000000000001,286.97974963396285,789.9292337604688,0.0,0.030000000000001137,15.24125085767268,0.0018,0.0,0.0,1551.0
239040.0,0.0,12.030000000000001,286.97974963396285,789.9292337604688,0.0,0.030000000000001137,15.24125085767268,0.0018,0.0,0.0,1551.0
239160.0,0.0,11.87,292.98679725878924,790.3726716855325,0.6499999999999994,-0.13000000000000078,15.24125085767268,0.0018,0.0,0.0,1551.0
239280.0,0.0,11.87,292.98679725878924,790.3726716855325,0.6499999999999994,-0.13000000000000078,15.24125085767268,0.0018,0.0,0.0,1551.0
